,id,title,overview,release_date,popularity,vote_average,vote_count
2546,522212,Just Mercy,"The powerful true story of Harvard-educated lawyer Bryan Stevenson, who goes to Alabama to defend the disenfranchised and wrongly condemned — including Walter McMillian, a man sentenced to death despite evidence proving his innocence. Bryan fights tirelessly for Walter with the system stacked against them.",2019-12-25,29.519,7.9,1920
2547,565028,Candyman,"Anthony and his partner move into a loft in the now gentrified Cabrini-Green. After a chance encounter with an old-timer exposes Anthony to the true story behind Candyman, he unknowingly opens a door to a complex past that unravels his own sanity and unleashes a terrifying wave of violence.",2021-08-25,32.434,6.1,1267
2548,12222,Horton Hears a Who!,"The classic and beloved story from Dr. Seuss is now a CG animated film from 20th Century Fox Animation, the makers of the Ice Age films. An imaginative elephant named Horton (Jim Carrey) hears a faint cry for help coming from a tiny speck of dust floating through the air. Horton suspects there may be life on that speck and despite a surrounding community, which thinks he has lost his mind, he is determined to save the tiny particle! Jim Carrey and Steve Carell lead an all-star cast in bringing this wonderful family picture to life!",2008-03-03,29.006,6.5,2921
2549,834,Underworld: Evolution,"As the war between the vampires and the Lycans rages on, Selene, a former member of the Death Dealers (an elite vampire special forces unit that hunts werewolves), and Michael, the werewolf hybrid, work together in an effort to unlock the secrets of their respective bloodlines.",2006-01-12,27.842,6.6,3603
2550,419680,Daddy's Home 2,Brad and Dusty must deal with their intrusive fathers during the holidays.,2017-11-09,27.71,6.3,2274
2551,548066,Level 16,"The teenage girls of Vestalis Academy are meticulously trained in the art of being “clean girls,” practicing the virtues of perfect femininity. But what exactly are they being trained for? Vivien intends to find out.",2018-02-20,26.759,6.8,523
2552,856,Who Framed Roger Rabbit,"'Toon star Roger is worried that his wife Jessica is playing pattycake with someone else, so the studio hires detective Eddie Valiant to snoop on her. But the stakes are quickly raised when Marvin Acme is found dead and Roger is the prime suspect.",1988-06-21,35.2,7.5,5024
2553,514847,The Hunt,"Twelve strangers wake up in a clearing. They don't know where they are—or how they got there. In the shadow of a dark internet conspiracy theory, ruthless elitists gather at a remote location to hunt humans for sport. But their master plan is about to be derailed when one of the hunted turns the tables on her pursuers.",2020-03-11,31.616,6.7,2692
2554,11212,Baby's Day Out,"Baby Bink couldn't ask for more: he has adoring (if somewhat sickly-sweet) parents, lives in a huge mansion, and he's just about to appear in the social pages of the paper. Unfortunately, not everyone in the world is as nice as Baby Bink's parents—especially the three enterprising kidnappers who pretend to be photographers from the newspaper. Successfully kidnapping Baby Bink, they have a harder time keeping hold of the rascal, who not only keeps one step ahead of them, but seems to be more than a little bit smarter than the three bumbling criminals.",1994-07-01,30.446,6.3,1140
2555,581,Dances with Wolves,"Wounded Civil War soldier, John Dunbar tries to commit suicide—and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe.",1990-03-30,28.246,7.9,3680
2556,15906,Barbie and the Magic of Pegasus,"Princess Annika escapes the clutches of the evil wizard, explores the wonders of Cloud Kingdom, and teams up with a magnificent winged horse - who turns out to be her sister, Princess Brietta - to defeat the wizard and break the spells that imprisoned her family.",2005-10-04,31.998,7.1,618
2557,114372,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fight,"A film adaptation of the Last Nanto General story arc from the manga, depicting the final battle between Kenshiro and Raoh that led to Kenshiro becoming the successor of Hokuto Shinken. Some events from the manga / anime have been excluded from the story (such as Raoh's fight with Juza) whereas others have been altered or expanded. New content featuring the final battle from Raoh's perspective have been added. This film serves as the follow-up to the first film in the series, which introduced Raoh and Reina's relationship, this time bringing it to a conclusion.",2007-04-28,27.147,6.5,55
2558,591275,Fear Street: 1666,"In 1666, a colonial town is gripped by a hysterical witch-hunt that has deadly consequences for centuries to come, and it's up to teenagers in 1994 to finally put an end to their town's curse, before it's too late.",2021-07-14,33.023,7.2,1399
2559,868837,Vertigo,A whistle blower counts the steps. The steppers share glances. The whistle blower stops blowing the whistle and attempts to steal their glances. Steps are broken and transform. A new glance replaces the old.,2021-09-09,19.056,2.0,1
2560,84892,The Perks of Being a Wallflower,"Pittsburgh, Pennsylvania, 1991. High school freshman Charlie is a wallflower, always watching life from the sidelines, until two senior students, Sam and her stepbrother Patrick, become his mentors, helping him discover the joys of friendship, music and love.",2012-09-20,43.447,7.8,9583
2561,646207,The Ice Road,"After a remote diamond mine collapses in far northern Canada, an ice road driver must lead an impossible rescue mission over a frozen ocean to save the trapped miners.",2021-06-24,29.02,7.0,1435
2562,136418,Hummingbird,"Homeless and on the run from a military court martial, a damaged ex-special forces soldier navigating London's criminal underworld seizes an opportunity to assume another man's identity, transforming into an avenging angel in the process.",2013-05-07,31.495,6.2,1497
2563,844417,Marlowe,Private detective Philip Marlowe becomes embroiled in an investigation involving a wealthy Californian family after a beautiful blonde hires him to track down her former lover.,2023-02-15,31.602,5.9,95
2564,1040531,The Tangalanga Method,Shy corporate employee Jorge Rizzi's life takes an uproarious turn when he participates in a hypnosis session that rips off his inhibitions and releases a hilarious alter ego.,2023-01-19,24.377,5.8,8
2565,141,Donnie Darko,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",2001-10-24,25.637,7.8,11164
2566,44571,The King of Fighters,"The King of Fighters movie will introduce a new science fiction spin into the setting established in the games universe by following the surviving members of three legendary fighting clans who are continually whisked away to other dimensions by an evil power. As the fighters enter each new world they battle that universes native defenders, while the force that brought them seeks to find a way to invade and infect our world.",2010-08-26,27.739,5.2,129
2567,379149,The Foreigner,Quan is a humble London businessman whose long-buried past erupts in a revenge-fueled vendetta when the only person left for him to love – his teenage daughter – dies in an Irish Republican Army car bombing. His relentless search to find the terrorists leads to a cat-and-mouse conflict with a British government official whose own past may hold the clues to the identities of the elusive killers.,2017-09-28,33.494,6.9,2262
2568,8536,Superman II,"Three escaped criminals from the planet Krypton test the Man of Steel's mettle. Led by General Zod, the Kryptonians take control of the White House and partner with Lex Luthor to destroy Superman and rule the world. But Superman, who attempts to make himself human in order to get closer to Lois, realizes he has a responsibility to save the planet.",1980-12-04,26.985,6.7,1987
2569,916192,"The Tunnel to Summer, the Exit of Goodbyes","Tono Kaoru heard a rumor: The laws of space and time mean nothing to the Urashima Tunnel. If you find it, walk through and you'll find your heart's desire on the other side...in exchange for years of your own life. On the night Kaoru just so happens to find himself standing in front of a tunnel that looks suspiciously like the one the rumor describes, he finds himself thinking of Karen, the sister he lost in an accident five years ago. To Kaoru's surprise, he's been followed by the new transfer student Anzu Hanaki, who promises to help him experiment with the mysterious tunnel--but what does she want from Kaoru in exchange? And what will he have left to give, after the tunnel's done with him?",2022-09-09,29.748,6.1,6
2570,11978,Men of Honor,"Against formidable odds -- and an old-school diving instructor embittered by the U.S. Navy's new, less prejudicial policies -- Carl Brashear sets his sights on becoming the Navy's first African-American master diver in this uplifting true story. Their relationship starts out on the rocks, but fate ultimately conspires to bring the men together into a setting of mutual respect, triumph and honor.",2000-09-13,32.883,7.4,1970
2571,19899,Couples Retreat,"Four couples, all friends, descend on a tropical island resort. Though one husband and wife are there to work on their marriage, the others just want to enjoy some fun in the sun. They soon find, however, that paradise comes at a price: Participation in couples therapy sessions is mandatory. What started out as a cut-rate vacation turns into an examination of the common problems many face.",2009-09-19,26.731,5.5,1752
2572,76589,Justice League: Doom,"An adaptation of Mark Waid's ""Tower of Babel"" story from the JLA comic. Vandal Savage steals confidential files Batman has compiled on the members of the Justice League, and learns all their weaknesses.",2012-02-28,34.48,7.4,751
2573,10330,Freaky Friday,"Mother and daughter bicker over everything -- what Anna wears, whom she likes and what she wants to do when she's older. In turn, Anna detests Tess's fiancé. When a magical fortune cookie switches their personalities, they each get a peek at how the other person feels, thinks and lives.",2003-08-05,25.227,6.4,3338
2574,979296,Sonic Drone Home,"Sonic, Tails, and Knuckles encounter an abandoned Badnik drone which upgraded itself using parts from a junkyard, with the intention of conquering the world.",2022-05-24,31.211,7.0,31
2575,576004,Porno,"When a group of naive teens working at a movie theater in a small Christian town discover a mysterious film hidden in its basement, they unleash an alluring succubus who gives them a sex education…written in blood.",2019-06-28,33.487,6.3,277
2576,14444,The Rugrats Movie,"Annoyed by the responsibility of being an older brother to Dil, Tommy sets out with Chuckie, Phil, and Lil to return his baby brother to the hospital. However, they inadvertently get lost in the woods during their trip.",1998-11-20,24.225,6.2,496
2577,8916,Antz,"A neurotic worker ant in love with a rebellious princess rises to unlikely stardom when he switches places with a soldier. Signing up to march in a parade, he ends up under the command of a bloodthirsty general. But he's actually been enlisted to fight against a termite army.",1998-10-02,31.671,6.1,4009
2578,419478,Midnight Sun,"Katie, a 17-year-old, has been sheltered since childhood and confined to her house during the day by a rare disease that makes even the smallest amount of sunlight deadly. Fate intervenes when she meets Charlie and they embark on a summer romance.",2018-03-22,27.978,7.8,3152
2579,243683,Step Up All In,"All-stars from the previous Step Up installments come together in glittering Las Vegas, battling for a victory that could define their dreams and their careers.",2014-07-16,28.224,6.8,1812
2580,10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,"Jesse Walsh moves with his family into the home of the lone survivor from a series of attacks by dream-stalking monster Freddy Krueger. There, Jesse is bedeviled by nightmares and inexplicably violent impulses. It turns out Freddy is out to possess him in order to continue his reign of terror in the real world.",1985-11-01,25.466,5.8,1568
2581,736500,Retirement Home,A story of friendship between a young convict who is forced to work in a retirement home and a group of crazy old people. Together they organize their escape.,2022-02-16,24.508,6.2,168
2582,650,Boyz n the Hood,Boyz n the Hood is the popular and successful film and social criticism from John Singleton about the conditions in South Central Los Angeles where teenagers are involved in gun fights and drug dealing on a daily basis.,1991-07-12,29.914,7.6,1667
2583,740658,Catman,"Liang Qu is a chic, confident and cold but charming half cat, half human due to a magic spell and he has the ability to melt/heal broken hearts. He lives with Miao Xiao Wan, an honest, confident woman who's created an app that translates cats' sounds and language.",2021-05-18,24.99,7.5,202
2584,297608,The Taking of Deborah Logan,"What starts as a poignant medical documentary about Deborah Logan's descent into Alzheimer's disease and her daughter's struggles as caregiver degenerates into a maddening portrayal of dementia at its most frightening, as hair-raising events begin to plague the family and crew and an unspeakable malevolence threatens to tear the very fabric of sanity from them all.",2014-10-21,22.466,6.4,994
2585,721785,Lulu,"Henrik and his younger lover Lulu go on an intimate trip to France. Unexpectedly, Henrik's son David arrives.",2014-09-10,26.554,5.7,3
2586,419116,Russian Mom,"Jang-ho who dreams of becoming a chef is pretty close to his dad Yeong-soo; enough to talk about his girlfriend and they live alone. One day, Yeong-soo tells Jang-ho that he's getting remarried to a Russian woman. Jang-ho accepts this and meets Olga. He is surprised to see a young and beautiful woman standing before him. A few days later, Yeong-soo goes to Russia on a business trip and Jang-ho and Olga get to know each other.",2016-07-28,30.441,4.8,14
2587,11013,Secretary,"A young woman, recently released from a mental hospital, gets a job as a secretary to a demanding lawyer, where their employer-employee relationship turns into a sexual, sadomasochistic one.",2002-09-20,30.455,6.8,1346
2588,669671,Night Teeth,"A college student moonlighting as a chauffeur picks up two mysterious women for a night of party-hopping across LA. But when he uncovers their bloodthirsty intentions—and their dangerous, shadowy underworld—he must fight to stay alive.",2021-10-20,27.987,6.5,647
2589,407375,Sniper: Ghost Shooter,"Elite snipers Brandon Beckett and Richard Miller are tasked with protecting a gas pipeline from terrorists looking to make a statement. When battles with the enemy lead to snipers being killed by a ghost shooter who knows their exact location, tensions boil as a security breach is suspected. Is there someone working with the enemy on the inside? Is the mission a front for other activity? Is the Colonel pulling the strings?",2016-08-02,28.958,6.4,198
2590,16523,Where the Wild Things Are,"Max imagines running away from his mom and sailing to a far-off land where large talking beasts—Ira, Carol, Douglas, the Bull, Judith and Alexander—crown him as their king, play rumpus, build forts and discover secret hideaways.",2009-10-16,21.454,6.5,1642
2591,41233,Step Up 3D,"A tight-knit group of New York City street dancers, including Luke and Natalie, team up with NYU freshman Moose, and find themselves pitted against the world's best hip hop dancers in a high-stakes showdown that will change their lives forever.",2010-08-04,30.951,6.8,1762
2592,1095033,Paupahan,"A struggling model scores a big rent discount on a small apartment. Thanks to the young caretaker who shows interest in him. Unknown to him, someone behind the mirrors is watching his every move.",2023-04-08,31.554,2.0,1
2593,14248,Igor,"A cliché hunchbacked evil scientist's assistant aspires to become a scientist himself, much to the displeasure of the rest of the evil science community.",2008-09-19,27.198,6.0,506
2594,593910,Cinderella,"Cinderella, an orphaned girl with an evil stepmother, has big dreams and with the help of her Fabulous Godmother, she perseveres to make them come true.",2021-09-03,24.976,6.4,1207
2595,374720,Dunkirk,"The story of the miraculous evacuation of Allied soldiers from Belgium, Britain, Canada and France, who were cut off and surrounded by the German army from the beaches and harbour of Dunkirk between May 26th and June 4th 1940 during World War II.",2017-07-19,30.753,7.5,14979
2596,895659,The Passengers of the Night,"Paris, 1981. The winds of change are blowing on election night and the French storm the streets, elated. But Élisabeth struggles to share the general mood of optimism. Her marriage is coming to an end and she will now have to support her family. She is distraught, and her father and teenage children are worried that her tears simply will not dry. But what if listening to her emotions could help her to start filling the blank page of her future? What if she were to write a letter on a whim to the host of her favourite radio programme? Or invite a homeless girl into her house? What would happen if she were to make the kind of gestures that actually change lives?",2022-05-04,26.467,7.0,84
2597,1089,Point Break,"In Los Angeles, a gang of bank robbers who call themselves The Ex-Presidents commit their crimes while wearing masks of Reagan, Carter, Nixon and Johnson. Believing that the members of the gang could be surfers, the F.B.I. sends young agent Johnny Utah to the beach undercover to mix with the surfers and gather information.",1991-01-31,32.644,7.1,3057
2598,15370,The Cat Returns,"Young Haru rescues a cat from being run over, but soon learns it's no ordinary feline; it happens to be the Prince of the Cats.",2002-07-19,27.693,7.2,1673
2599,67395,L.E.T.H.A.L. Ladies: Return to Savage Beach,A stolen computer disk contains the location of a hidden tresaure trove. It's up to the sexy ladies of LETHAL (Legion to Ensure Total Harmony and Law) to find the treasure before the bad guys do.,1998-01-27,43.792,6.3,116
2600,517302,Hatching,"12 year old Tinja is desperate to please her mother, a woman obsessed with presenting the image of a perfect family. One night, Tinja finds a strange egg. What hatches is beyond belief.",2022-03-04,43.786,6.3,256
2601,353326,The Man Who Knew Infinity,"Growing up poor in Madras, India, Srinivasa Ramanujan Iyengar earns admittance to Cambridge University during WWI, where he becomes a pioneer in mathematical theories with the guidance of his professor, G.H. Hardy.",2016-04-08,43.786,7.2,1259
2602,9323,Ghost in the Shell,"In the year 2029, the barriers of our world have been broken down by the net and by cybernetics, but this brings new vulnerability to humans in the form of brain-hacking. When a highly-wanted hacker known as 'The Puppetmaster' begins involving them in politics, Section 9, a group of cybernetically enhanced cops, are called in to investigate and stop the Puppetmaster.",1995-11-18,28.891,7.9,2841
2603,1040330,Black Adam: Saviour or Destroyer?,"Ahead of the release of upcoming fantasy film ‘Black Adam’, sit down with Dwayne Johnson as he discusses his starring role as the eponymous superhero.",2022-10-15,23.79,7.0,393
2604,324849,The Lego Batman Movie,"A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick.",2017-02-08,32.098,7.2,4414
2605,354556,Guardians,"During the Cold War, an organization called ""Patriot"" created a super-hero squad, which includes members of multiple soviet republics. For years, the heroes had to hide their identities, but in hard times they must show themselves again.",2017-02-14,30.397,4.9,666
2606,41498,One Piece: Strong World,"20 years after his escape from Impel Down, the legendary pirate Shiki, the Golden Lion, reappears causing massive upheaval to the Marines. During his long seclusion, he was able to come up with a scheme to bring the World Government to his knees. On his way to execute the plan, Shiki crosses paths with the Straw Hat Pirates and becomes so impressed with Nami's knowledge of meteorology that he abducts her to forcedly enlist her into his crew. Luffy and the gang end up on a strange land populated with monstrous beasts as they desperately search for Shiki and Nami.",2009-12-12,23.692,7.5,302
2607,302699,Central Intelligence,"After he reunites with an old pal through Facebook, a mild-mannered accountant is lured into the world of international espionage.",2016-06-15,27.444,6.4,5281
2608,501929,The Mitchells vs. the Machines,"A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope.",2021-04-22,35.109,8.0,2372
2609,10285,Jason Goes to Hell: The Final Friday,"Jason Voorhees is tracked down and blown to bits by a special FBI task force, reborn with the bone-chilling ability to assume the identity of anyone he touches.",1993-08-13,27.934,4.5,800
2610,804413,The Munsters,"Lily is a typical 150-year-old lovelorn vampire who's looking for the man of her nightmares -- until she lays her eyes on Herman, a 7-foot-tall green experiment with a heart of gold. It's love at first shock as these two ghouls fall fangs over feet for each other in a Transylvanian romance. Unfortunately, it's not all smooth sailing in the cemetery as Lily's father has other plans for his beloved daughter's future, and they don't involve her new bumbling beau.",2022-09-27,28.773,5.8,169
2611,664413,365 Days,"A woman falls victim to a dominant mafia boss, who imprisons her and gives her one year to fall in love with him.",2020-02-07,26.009,7.1,8214
2612,257088,Point Break,"A young undercover FBI agent infiltrates a gang of thieves who share a common interest in extreme sports. A remake of the 1991 film, ""Point Break"".",2015-12-03,26.884,5.9,2062
2613,599975,Countdown,"A young nurse downloads an app that tells her she only has three days to live. With time ticking away and a mysterious figure haunting her, she must find a way to save her life before time runs out.",2019-10-24,32.942,6.3,1801
2614,242562,Hellhole: Inmate 611,"It's called the House of Evils, where beasts in human flesh prowl the corridors and the most dangerous residents aren't the luscious inmates, but the predatory guards. For the crime of assaulting her lover, Saya Mizushima has been sentenced to three years in the most brutal prison facility in Japan. It wasn't supposed to be a life sentence, but unless the woman now known as Inmate 611 can learn how to hold her own against both the ruthlessness of her fellow inmates and the brutal harassment of the guards, she's got little chance of walking out with both mind and body intact. Stripped, shackled, but not yet broken, an international chain gang of red hot models and actresses lead by Akira Kiuchi, Harumi Nemoto , Youko Kamon, Yoshimi Asada and Kei Mizutani prepare to march into the flames of the damned in HELLHOLE: INMATE 611!",2007-01-25,34.74,3.5,2
2615,107,Snatch,"Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.",2000-09-01,26.179,7.8,7982
2616,483906,Polar,"When a retiring assassin realizes that he is the target of a hit, he winds up back in the game going head to head with a gang of younger, ruthless killers.",2019-01-25,24.938,6.2,1938
2617,105812,Ancient Chinese Whorehouse,"Madam Five and carpenter Kong work together managing a famous whorehouse. Kong's apprentice Yat fails to get along with Ching due to a misunderstanding between them. Luckily, the appearance of a murderous rapist helps to resolve the misunderstanding between them. It also unites the group to defend against the sex maniac and to rebuild Madam Five's business at a new location.",1994-09-15,37.706,5.0,1
2618,73,American History X,"Derek Vineyard is paroled after serving 3 years in prison for killing two African-American men. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",1998-07-01,30.177,8.4,10334
2619,1081328,Atrapadas en familia,Caro and Sofía get ready for a weekend with their families and the surprise of a marriage proposal that could go very wrong.,2022-02-25,29.56,7.3,3
2620,296524,Deepwater Horizon,"A story set on the offshore drilling rig Deepwater Horizon, which exploded during April 2010 and created the worst oil spill in U.S. history.",2016-09-28,26.125,6.8,4060
2621,567604,Once Upon a Deadpool,"A kidnapped Fred Savage is forced to endure Deadpool's PG-13 rendition of Deadpool 2 as a Princess Bride-esque story that's full of magic, wonder & zero F's.",2018-12-11,33.679,7.2,619
2622,96721,Rush,A biographical drama centered on the rivalry between Formula 1 drivers James Hunt and Niki Lauda during the 1976 Formula One motor-racing season.,2013-09-02,27.271,7.7,6378
2623,264967,Guess Who's Coming for Breakfast,"Young widow Madame Yanne takes care of her pretty nieces Florentine and Juliet, who are currently living out their lesbian obsessions and are currently more engaged with each other than turning their heads around the lusty male world.",1968-07-19,28.317,3.7,5
2624,146216,RED 2,Retired C.I.A. agent Frank Moses reunites his unlikely team of elite operatives for a global quest to track down a missing portable nuclear device.,2013-07-18,31.668,6.5,3637
2625,14,American Beauty,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.",1999-09-15,34.709,8.0,10937
2626,9645,Ghost Ship,"After discovering a passenger ship missing since 1962 floating adrift on the Bering Sea, salvagers claim the vessel as their own. Once they begin towing the ghost ship towards harbor, a series of bizarre occurrences happen and the group becomes trapped inside the ship, which they soon learn is inhabited by a demonic creature.",2002-10-25,32.908,5.9,2086
2627,403119,47 Meters Down,"Two sisters on Mexican vacation are trapped in a shark observation cage at the bottom of the ocean, with oxygen running low and great whites circling nearby, they have less than an hour of air left to figure out how to get to the surface.",2017-05-25,23.164,5.8,2494
2628,657,From Russia with Love,"Agent 007 is back in the second installment of the James Bond series, this time battling a secret crime organization known as SPECTRE. Russians Rosa Klebb and Kronsteen are out to snatch a decoding device known as the Lektor, using the ravishing Tatiana to lure Bond into helping them. Bond willingly travels to meet Tatiana in Istanbul, where he must rely on his wits to escape with his life in a series of deadly encounters with the enemy.",1963-10-10,32.155,7.1,2574
2629,23437,A Nightmare on Elm Street,"The film that brings back horror icon Freddy Krueger as a darker and more sinister character than ever before. While Freddy is on the prowl, a group of teenagers being stalked soon learn they all have a common factor making them targets for this twisted killer.",2010-04-30,23.905,5.5,2408
2630,64682,The Great Gatsby,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.",2013-05-10,33.305,7.4,11221
2631,607259,Fatherhood,"A widowed new dad copes with doubts, fears, heartache and dirty diapers as he sets out to raise his daughter on his own. Inspired by a true story.",2021-06-18,26.426,7.6,1160
2632,239523,Hunter x Hunter: The Last Mission,"Isaac Netero is the chairman of the Hunter Association. Decades ago he sealed away Jed, a Hunter who had mastered the use of On, the dark ""shadow"" of Nen. Now On users have reappeared at the Heaven's Arena ""Battle Olympia"" tournament. For Netero, this is the last mission: to protect the Association and the world from a threat driven by hatred and the thirst for revenge. And he's going to need all the help he can get in order to succeed.",2013-12-27,31.151,6.9,142
2633,48340,Sanctum,"Master diver Frank McGuire has explored the South Pacific's Esa-ala Caves for months.  But when his exit is cut off in a flash flood, Frank's team—including 17-year-old son Josh and financier Carl Hurley are forced to radically alter plans.  With dwindling supplies, the crew must navigate an underwater labyrinth to make it out.",2011-02-03,29.499,6.0,903
2634,10995,The Lover,"A poor French teenage girl engages in an illicit affair with a wealthy Chinese heir in 1920s Saigon. For the first time in her young life she has control, and she wields it deftly over her besotted lover throughout a series of clandestine meetings and torrid encounters.",1992-01-22,27.146,7.0,555
2635,19185,Night of the Living Dead,"In this remake of the classic 1968 film, a group of people are trapped inside a farmhouse as legions of the walking dead try to get inside and use them for food.",1990-10-19,21.894,6.8,723
2636,937337,What a Father!,"Pedro is a single man in his forties who likes to party, has no children and lives at night. Everything changes when he meets Alin. She mentions to him that she is looking for her dad and that there is a high probability that it is him.",2022-02-09,26.437,8.3,157
2637,77174,ParaNorman,"In the town of Blithe Hollow, Norman Babcock can speak to the dead, but no one other than his eccentric new friend believes his ability is real. One day, Norman's eccentric uncle tells him of a ritual he must perform to protect the town from a curse cast by a witch centuries ago.",2012-08-03,28.497,7.0,2241
2638,507903,Spoiler Alert,"Journalist Michael Ausiello embarks on a rollercoaster ride of emotions when Kit Cowan, his partner of 14 years, is diagnosed with terminal cancer.",2022-12-02,24.912,7.5,63
2639,8078,Alien Resurrection,"Two hundred years after Lt. Ripley died, a group of scientists clone her, hoping to breed the ultimate weapon. But the new Ripley is full of surprises … as are the new aliens. Ripley must team with a band of smugglers to keep the creatures from reaching Earth.",1997-11-12,24.139,6.1,4206
2640,282070,Parasyte: Part 2,"Alien pods come to Earth and, naturally, start taking over Human Hosts. One such pod only manages to take over one human's, Shin Izumi, right arm. Together they grow and co-exist, all the while the other aliens are making meals of other humans; Shin feels he must put a stop to it all, but his alien, Migi, doesn't see why.",2015-04-25,24.138,7.0,140
2641,11423,Memories of Murder,"1986 Gyunggi Province. The body of a young woman is found brutally raped and murdered. Two months later, a series of rapes and murders commences under similar circumstances. And in a country that had never known such crimes, the dark whispers about a serial murderer grow louder. A special task force is set up in the area, with two local detectives Park Doo-Man and Jo Young-Goo joined by a detective from Seoul who requested to be assigned to the case.",2003-05-02,27.333,8.1,3145
2642,1621,Trading Places,A snobbish investor and a wily street con-artist find their positions reversed as part of a bet by two callous millionaires.,1983-06-07,28.082,7.2,2836
2643,1970,The Grudge,"An American nurse living and working in Tokyo is exposed to a mysterious supernatural curse, one that locks a person in a powerful rage before claiming their life and spreading to another victim.",2004-10-22,24.831,5.9,2603
2644,464889,Sniper: Ultimate Kill,"A ruthless Columbian drug lord has been using a cold-blooded assassin nicknamed The Devil to wipe out his competition. Sensing a threat to the US, the DEA hires a Marine sniper to kill The Devil, and capture the kingpin.",2017-10-03,27.388,6.5,259
2645,996518,Royalteen,A teenager struggles to keep her scandal-ridden past and a big secret from getting out when she strikes up an unlikely romance with the crown prince.,2022-08-17,27.455,5.8,125
2646,136400,2 Guns,A DEA agent and an undercover Naval Intelligence officer who have been tasked with investigating one another find they have been set up by the mob -- the very organization the two men believe they have been stealing money from.,2013-08-02,30.833,6.5,3707
2647,434555,The Possession of Hannah Grace,"When a cop who is just out of rehab takes the graveyard shift in a city hospital morgue, she faces a series of bizarre, violent events caused by an evil entity in one of the corpses.",2018-11-29,26.834,5.6,1152
2648,419743,Disobedience,"A woman learns about the death of her Orthodox Jewish father, a rabbi. She returns home and has romantic feelings rekindled for her best childhood friend, who is now married to her cousin.",2018-11-30,31.633,7.0,749
2649,180894,Ninja: Shadow of a Tear,"Fight everyone and trust no one: it's the code of survival practiced by martial-arts master Casey Bowman after his life of domestic bliss is shattered by a savage act of violence. Vowing revenge, the fearless American stealthily tracks the killer from Osaka to Bangkok to Rangoon with the help of a wise and crafty sensei. His only clues: a series of victims whose necks bear the distinctive mark of strangulation by barbed wire. Fighting to avenge as well as to survive, Casey must sharpen his razor-like responses and take his battle skills to the next level, even using deep meditation to fake his own death. His target: the sinister drug lord Goro, who is flooding the streets with deadly meth cooked at his remote jungle factory. To prepare for his ultimate confrontation, Casey must finally become an invisible warrior worthy of the name Ninja. But just when his prey is cornered, an unexpected twist shows Casey that his battle is only beginning: he truly can trust no one.",2013-12-27,21.126,6.5,304
2650,649087,Red Dot,"On a hiking trip to rekindle their marriage, a couple find themselves fleeing for their lives in the unforgiving wilderness from an unknown shooter.",2021-02-11,24.893,5.9,631
2651,802119,All About Sex,"Three friends in their mid-20s struggle to navigate their professional and personal lives, colliding head on with the messy, hilarious and dreadful growing pangs of adulthood.",2021-09-16,28.911,6.6,17
2652,366170,Yu-Gi-Oh!: The Dark Side of Dimensions,Yugi and Kaiba have a special duel that transcends dimensions.,2016-04-23,33.625,7.6,379
2653,12184,The Other Boleyn Girl,"A sumptuous and sensual tale of intrigue, romance and betrayal set against the backdrop of a defining moment in European history: two beautiful sisters, Anne and Mary Boleyn, driven by their family's blind ambition, compete for the love of the handsome and passionate King Henry VIII.",2008-02-28,24.621,6.6,1815
2654,94329,The Raid,"Deep in the heart of Jakarta's slums lies an impenetrable safe house for the world's most dangerous killers and gangsters. Until now, the run-down apartment block has been considered untouchable to even the bravest of police. Cloaked under the cover of pre-dawn darkness and silence, an elite swat team is tasked with raiding the safe house in order to take down the notorious drug lord that runs it.  But when a chance encounter with a spotter blows their cover and news of their assault reaches the drug lord, the building's lights are cut and all the exits blocked. Stranded on the sixth floor with no way out, the unit must fight their way through the city's worst to survive their mission. Starring Indonesian martial arts sensation Iko Uwais.",2012-03-23,26.821,7.4,2953
2655,9741,Unbreakable,"An ordinary man makes an extraordinary discovery when a train accident leaves his fellow passengers dead — and him unscathed. The answer to this mystery could lie with the mysterious Elijah Price, a man who suffers from a disease that renders his bones as fragile as glass.",2000-11-22,26.769,7.1,8353
